EAN	COD. INVENTARIO	COD. COMERCIAL	DESCRIPCION	EAN	EMPRESA	MARCA	MERCADO	NEGOCIO	CATEGORIA CALIDAD	TIPO FABRICACION	TIPO MERCADO
07796962984085	DJ55X6500	91DJ55X6500	LED TV SMART 55 UHD NOBLEX	07796962984085	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07799111015937	DJ55X6500PI	91DJ55X6500PI	LED TV SMART 55 UHD NOBLEX	07799111015937	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962986287	DJ65X6500	91DJ65X6500	65" Smart TV 4K Noblex	07796962986287	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07796962986294	DJ75X7500	91DJ75X7500	75" Smart TV 4K Noblex	07796962986294	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07796962220114	DJP10	94DJP10	Parlante Inhalambicro con  radio FM	07796962220114	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07798192366969	DJP10PI	91DJP10PI	Parlante Inhalambicro con  radio FM	07798192366969	PILISAR S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
07796962986089	DJP11	94DJP11	Altavoz Portatil Estilo Fiesta Diseno Colores	07796962986089	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
T7796962986089	DJP11	97DJP11	Altavoz Portátil Estilo Fiesta Diseño Colores	T7796962986089	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
07798192366952	DJP11PI	91DJP11PI	Altavoz Portátil Estilo Fiesta Diseño Colores	07798192366952	PILISAR S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
-	DJP14	94DJP14	Parlante Portatil Estilo Fiesta Colores	-	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
07796962180203	DJP20	94DJP20	Parlante Inhalambicro Multifunción	07796962180203	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07798192366945	DJP20PI	91DJP20PI	Parlante Inhalambicro Multifunción	07798192366945	PILISAR S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
-	DJP21	94DJP21	Philco Altavoz portátil estilo fiesta	-	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
07796962180302	DJP30	94DJP30	Altavoz activo con puerto USB	07796962180302	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07796962991342	DJP61	94DJP61	Sistema de Audio Vertical	07796962991342	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
07796962110750	DJP75BT	94DJP75BT	Parlante activo portatil	07796962110750	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07796962210856	DJP85BT	94DJP85BT	Parlante Amplificado con Bluetooth	07796962210856	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07796962131205	DJP120BT	94DJP120BT	Parlante amplificado con Bletooth	07796962131205	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07796962161509	DJP150	94DJP150	Altavoz activo con puerto USB	07796962161509	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07796962111702	DJP170BT	94DJP170BT	PARLANTE AMPLIFICADO PROTATIL CON BLUETOOTH	07796962111702	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07796923111802	DJP180BT	94DJP180BTF	Parlantes amplificados 2.0 con Bluetooth	07796923111802	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
-	DJP220	94DJP220	Sistema de sonido portable Carry ON	-	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
07796962245001	DJP500BT	94DJP500BT	PARLANTES AMPLIFICADOS 2.0 BLUETOOTH	07796962245001	NEW SAN S.A.	PHILCO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
03250110016508	DJX25	94DJX25F	ALTAVOZ AMPLIFICADO DE ENTRADAS MULTIPLES	03250110016508	NEW SAN S.A.	SCOTT	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
03250110016515	DJX110	94DJX110F	JUEGO DE ALTAVOCES AMPLIFICADO DE ENTRADAS MULTIPLES	03250110016515	NEW SAN S.A.	SCOTT	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962123408	DJX340BLU	96DJX340BLU	MINICOMPONENTE + SUBWOOFER	07796962123408	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962103707	DJX340BT	94DJX340BT	Unidad central	07796962103707	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796923213407	DJX340BTX	94DJX340BTXF	Unidad central	07796923213407	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962217008	DJX700BLU	96DJX700BLU	SISTEMA DE AUDIO c/ 4 PARLANTES  codigo logico   kit completo:  (main unit + 4 spks)	07796962217008	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962217015	DJX700BT	94DJX700BT	MAXICOMPONENTE C/DOBLE SUBWOOFER	07796962217015	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962989097	DK32X5000	91DK32X5000	SMART TV NOBLEX 32" HD	07796962989097	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07798192367201	DK32X5000PI	91DK32X5000PI	TV NOBLEX 32"	07798192367201	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962989110	DK43X5100	91DK43X5100	SMART TV NOBLEX 43" FHD	07796962989110	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07798192367218	DK43X5100PI	91DK43X5100PI	TV NOBLEX 43"	07798192367218	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962989554	DK43X6500	91DK43X6500	SMART TV NOBLEX 43" 4K	07796962989554	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07796962989103	DK50X6500	91DK50X6500	SMART TV NOBLEX 50" UHD	07796962989103	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07798192367225	DK50X6500PI	91DK50X6500PI	TV NOBLEX 50"	07798192367225	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962990482	DK50X9500	91DK50X9500	NOBLEX BLACK SERIES 50" SMART TV UHD ULED	07796962990482	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07798192367713	DK50X9500PI	91DK50X9500PI	NOBLEX BLACK SERIES 50" SMART TV UHD ULED	07798192367713	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962989080	DK55X6500	91DK55X6500	TV COLOR 55" NOBLEX DK55X6500	07796962989080	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07798192367232	DK55X6500PI	91DK55X6500PI	TV NOBLEX 55"	07798192367232	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962990499	DK55X9500	91DK55X9500	NOBLEX BLACK SERIES 55" SMART TV UHD ULED	07796962990499	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07798192367720	DK55X9500PI	91DK55X9500PI	NOBLEX BLACK SERIES 55" SMART TV UHD ULED	07798192367720	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962989547	DK65X6500	91DK65X6500	SMART TV NOBLEX 65" 4K	07796962989547	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
T7796962989547	DK65X6500	97DK65X6500	SMART TV NOBLEX 65" 4K	T7796962989547	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962990505	DK65X9500	91DK65X9500	NOBLEX BLACK SERIES 65" SMART TV UHD ULED	07796962990505	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07798192367706	DK65X9500PI	91DK65X9500PI	NOBLEX BLACK SERIES 65" SMART TV UHD ULED	07798192367706	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962990512	DK75X9500	91DK75X9500	NOBLEX BLACK SERIES 75" SMART TV UHD ULED	07796962990512	NEW SAN S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CKD	SA
07798192367768	DK75X9500PI	91DK75X9500PI	NOBLEX BLACK SERIES 75" SMART TV UHD ULED	07798192367768	PILISAR S.A.	NOBLEX	RETAIL	DISPLAYS	PRIMERA	CBU	SA
07796962531562	DLIGHT6ACCDLN	94DLIGHT6ACCDLN	Down light LED de 6w 6500k Aluminio Cuadrados	07796962531562	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532545	DLIGHT6ACNNT	94DLIGHT6ACNNT	Down light LED de 6w 4000k Aluminio Cuadrados  Modelo:DLIGHT6ACNNT	07796962532545	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532538	DLIGHT6ACWWNT	94DLIGHT6ACWWNT	Down light LED de 6w 3000k Aluminio Cuadrados	07796962532538	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531203	DLIGHT6ARCDLN	94DLIGHT6ARCDLN	Down light LED de 6w 6500k Aluminio Redondo  Modelo:DLIGHT6ARCDLNT	07796962531203	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532460	DLIGHT6ARNNT	94DLIGHT6ARNNT	Down light LED de 6w 4000k Aluminio Redondo  Modelo:DLIGHT6ARNNT	07796962532460	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532453	DLIGHT6ARWWNT	94DLIGHT6ARWWNT	Down light LED de 6w 3000k Aluminio Redondo  Modelo:DLIGHT6ARWWNT	07796962532453	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531685	DLIGHT6PCCDLN	94DLIGHT6PCCDLN	Down light LED de 6w 6500k PC Cuadrados  Modelo:DLIGHT6PCCDLNT	07796962531685	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532705	DLIGHT6PCNNT	94DLIGHT6PCNNT	Down light LED de 6w 4000k PC Cuadrados  Modelo:DLIGHT6PCNNT	07796962532705	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532699	DLIGHT6PCWWNT	94DLIGHT6PCWWNT	Down light LED de 6w 3000k PC Cuadrados  Modelo:DLIGHT6PCWWNT	07796962532699	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07798105028700	DLIGHT6PCWWNTDH	94DLIGHT6PCWWNTDH	Down light LED de 6w 3000k PC Cuadrados	07798105028700	DATANDHOME SUPPLIERS SA	PHILCO	RETAIL	LUMINARIAS	PRIMERA	-	SA
07796962531449	DLIGHT6PRCDLN	94DLIGHT6PRCDLN	Down light LED de 6w 6500k PC Redondo  Modelo:DLIGHT6PRCDLNT	07796962531449	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532620	DLIGHT6PRNNT	94DLIGHT6PRNNT	Down light LED de 6w 4000k PC Redondo  Modelo:DLIGHT6PRNNT	07796962532620	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532613	DLIGHT6PRWWNT	94DLIGHT6PRWWNT	Down light LED de 6w 3000k PC Redondo  Modelo:DLIGHT6PRWWNT	07796962532613	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531593	DLIGHT12ACCDL	94DLIGHT12ACCDL	Down light LED de 12w 6500k Aluminio Cuadrados  Modelo:DLIGHT12ACCDLNT	07796962531593	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532569	DLIGHT12ACNNT	94DLIGHT12ACNNT	Down light LED de 12w 4000k Aluminio Cuadrados  Modelo:DLIGHT12ACNNT	07796962532569	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532552	DLIGHT12ACWWN	94DLIGHT12ACWWN	Down light LED de 12w 3000k Aluminio Cuadrados	07796962532552	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531234	DLIGHT12ARCDL	94DLIGHT12ARCDL	Down light LED de 12w 6500k Aluminio Redondo  Modelo:DLIGHT12ARCDLNT	07796962531234	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532484	DLIGHT12ARNNT	94DLIGHT12ARNNT	Down light LED de 12w 4000k Aluminio Redondo  Modelo:DLIGHT12ARNNT	07796962532484	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532477	DLIGHT12ARWWN	94DLIGHT12ARWWN	Down light LED de 12w 3000k Aluminio Redondo  Modelo:DLIGHT12ARWWNT	07796962532477	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531715	DLIGHT12PCCDL	94DLIGHT12PCCDL	Down light LED de 12w 6500k PC Cuadrados  Modelo:DLIGHT12PCCDLNT	07796962531715	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532729	DLIGHT12PCNNT	94DLIGHT12PCNNT	Down light LED de 12w 4000k PC Cuadrados  Modelo:DLIGHT12PCNNT	07796962532729	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531838	DLIGHT12PCSCD	94DLIGHT12PCSCD	Down light LED de 12w 6500k PC Cuadrados SM  Modelo:DLIGHT12PCSCDLNT	07796962531838	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532842	DLIGHT12PCSNN	94DLIGHT12PCSNN	Down light LED de 12w 4000k PC Cuadrados SM  Modelo:DLIGHT12PCSNNT	07796962532842	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532835	DLIGHT12PCSWW	94DLIGHT12PCSWW	Down light LED de 12w 3000k PC Cuadrados SM  Modelo:DLIGHT12PCSWWNT	07796962532835	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532712	DLIGHT12PCWWN	94DLIGHT12PCWWN	Down light LED de 12w 3000k PC Cuadrados  Modelo:DLIGHT12PCWWNT	07796962532712	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07798105028649	DLIGHT12PCWWNDH	94DLIGHT12PCWWNDH	Down light LED de 12w 3000k PC Cuadrados	07798105028649	DATANDHOME SUPPLIERS SA	PHILCO	RETAIL	LUMINARIAS	PRIMERA	-	SA
07796962531470	DLIGHT12PRCDL	94DLIGHT12PRCDL	Lampara AR111 LED 14w 3000k  Modelo:ARL14WWNT	07796962531470	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532644	DLIGHT12PRNNT	94DLIGHT12PRNNT	Down light LED de 12w 4000k PC Redondo  Modelo:DLIGHT12PRNNT	07796962532644	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531357	DLIGHT12PRSCD	94DLIGHT12PRSCD	Down light LED de 12w 6500k PC Redondo SM  Modelo:DLIGHT12PRSCDLNT	07796962531357	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532781	DLIGHT12PRSNN	94DLIGHT12PRSNN	Down light LED de 12w 4000k PC Redondo SM  Modelo:DLIGHT12PRSNNT	07796962532781	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532774	DLIGHT12PRSWW	94DLIGHT12PRSWW	Down light LED de 12w 3000k PC Redondo SM  Modelo:DLIGHT12PRSWWNT	07796962532774	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07798105028656	DLIGHT12PRSWWDH	94DLIGHT12PRSWWDH	Down light LED de 12w 3000k PC Redondo SM 	07798105028656	DATANDHOME SUPPLIERS SA	PHILCO	RETAIL	LUMINARIAS	PRIMERA	-	SA
07796962532637	DLIGHT12PRWWN	94DLIGHT12PRWWN	Down light LED de 12w 3000k PC Redondo  Modelo:DLIGHT12PRWWNT	07796962532637	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531623	DLIGHT18ACCDL	94DLIGHT18ACCDL	Down light LED de 18w 6500k Aluminio Cuadrados  Modelo:DLIGHT18ACCDLNT	07796962531623	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07798105028663	DLIGHT18ACCDLDH	94DLIGHT18ACCDLDH	Down light LED de 18w 6500k Aluminio Cuadrados	07798105028663	DATANDHOME SUPPLIERS SA	PHILCO	RETAIL	LUMINARIAS	PRIMERA	-	SA
07796962532583	DLIGHT18ACNNT	94DLIGHT18ACNNT	Down light LED de 18w 4000k Aluminio Cuadrados  Modelo:DLIGHT18ACNNT	07796962532583	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532576	DLIGHT18ACWWN	94DLIGHT18ACWWN	Down light LED de 18w 3000k Aluminio Cuadrados  Modelo:DLIGHT18ACWWNT	07796962532576	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531265	DLIGHT18ARCDL	94DLIGHT18ARCDL	Down light LED de 18w 6500k Aluminio Redondo  Modelo:DLIGHT18ARCDLNT	07796962531265	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532507	DLIGHT18ARNNT	94DLIGHT18ARNNT	Down light LED de 18w 4000k Aluminio Redondo  Modelo:DLIGHT18ARNNT	07796962532507	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532491	DLIGHT18ARWWN	94DLIGHT18ARWWN	Down light LED de 18w 3000k Aluminio Redondo  Modelo:DLIGHT18ARWWNT	07796962532491	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531746	DLIGHT18PCCDL	94DLIGHT18PCCDL	Down light LED de 18w 6500k PC Cuadrados  Modelo:DLIGHT18PCCDLNT	07796962531746	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532743	DLIGHT18PCNNT	94DLIGHT18PCNNT	Down light LED de 18w 4000k PC Cuadrados  Modelo:DLIGHT18PCNNT	07796962532743	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531869	DLIGHT18PCSCD	94DLIGHT18PCSCD	Down light LED de 18w 6500k PC Cuadrados SM  Modelo:DLIGHT18PCSCDLNT	07796962531869	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532866	DLIGHT18PCSNN	94DLIGHT18PCSNN	Down light LED de 18w 4000k PC Cuadrados SM  Modelo:DLIGHT18PCSNNT	07796962532866	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532859	DLIGHT18PCSWW	94DLIGHT18PCSWW	Down light LED de 18w 3000k PC Cuadrados SM  Modelo:DLIGHT18PCSWWNT	07796962532859	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532736	DLIGHT18PCWWN	94DLIGHT18PCWWN	Down light LED de 18w 3000k PC Cuadrados  Modelo:DLIGHT18PCWWNT	07796962532736	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531500	DLIGHT18PRCDL	94DLIGHT18PRCDL	Down light LED de 18w 6500k PC Redondo  Modelo:DLIGHT18PRCDLNT	07796962531500	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07798105028595	DLIGHT18PRCDLDH	94DLIGHT18PRCDLDH	Downlight circular de embutir 18w 6500k PVC	07798105028595	DATANDHOME SUPPLIERS SA	PHILCO	RETAIL	LUMINARIAS	PRIMERA	-	SA
07796962532668	DLIGHT18PRNNT	94DLIGHT18PRNNT	Down light LED de 18w 4000k PC Redondo  Modelo:DLIGHT18PRNNT	07796962532668	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07798105028670	DLIGHT18PRNNTDH	94DLIGHT18PRNNTDH	Down light LED de 18w 4000k PC Redondo	07798105028670	DATANDHOME SUPPLIERS SA	PHILCO	RETAIL	LUMINARIAS	PRIMERA	-	SA
07796962531388	DLIGHT18PRSCD	94DLIGHT18PRSCD	Down light LED de 18w 6500k PC Redondo SM  Modelo:DLIGHT18PRSCDLNT	07796962531388	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532804	DLIGHT18PRSNN	94DLIGHT18PRSNN	Down light LED de 18w 4000k PC Redondo SM  Modelo:DLIGHT18PRSNNT	07796962532804	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532798	DLIGHT18PRSWW	94DLIGHT18PRSWW	Down light LED de 18w 3000k PC Redondo SM  Modelo:DLIGHT18PRSWWNT	07796962532798	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532651	DLIGHT18PRWWN	94DLIGHT18PRWWN	Down light LED de 18w 3000k PC Redondo  Modelo:DLIGHT18PRWWNT	07796962532651	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531654	DLIGHT24ACCDL	94DLIGHT24ACCDL	Down light LED de 24w 6500k Aluminio Cuadrados  Modelo:DLIGHT24ACCDLNT	07796962531654	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532606	DLIGHT24ACNNT	94DLIGHT24ACNNT	Down light LED de 24w 4000k Aluminio Cuadrados  Modelo:DLIGHT24ACNNT	07796962532606	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532590	DLIGHT24ACWWN	94DLIGHT24ACWWN	Down light LED de 24w 3000k Aluminio Cuadrados  Modelo:DLIGHT24ACWWNT	07796962532590	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531296	DLIGHT24ARCDL	94DLIGHT24ARCDL	Down light LED de 24w 6500k Aluminio Redondo  Modelo:DLIGHT24ARCDLNT	07796962531296	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532521	DLIGHT24ARNNT	94DLIGHT24ARNNT	Down light LED de 24w 4000k Aluminio Redondo  Modelo:DLIGHT24ARNNT	07796962532521	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532514	DLIGHT24ARWWN	94DLIGHT24ARWWN	Down light LED de 24w 3000k Aluminio Redondo  Modelo:DLIGHT24ARWWNT	07796962532514	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531777	DLIGHT24PCCDL	94DLIGHT24PCCDL	Down light LED de 24w 6500k PC Cuadrados  Modelo:DLIGHT24PCCDLNT	07796962531777	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532767	DLIGHT24PCNNT	94DLIGHT24PCNNT	Down light LED de 24w 4000k PC Cuadrados  Modelo:DLIGHT24PCNNT	07796962532767	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531890	DLIGHT24PCSCD	94DLIGHT24PCSCD	Down light LED de 24w 6500k PC Cuadrados SM  Modelo:DLIGHT24PCSCDLNT	07796962531890	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532880	DLIGHT24PCSNN	94DLIGHT24PCSNN	Down light LED de 24w 4000k PC Cuadrados SM  Modelo:DLIGHT24PCSNNT	07796962532880	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532873	DLIGHT24PCSWW	94DLIGHT24PCSWW	Down light LED de 24w 3000k PC Cuadrados SM  Modelo:DLIGHT24PCSWWNT	07796962532873	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532750	DLIGHT24PCWWN	94DLIGHT24PCWWN	Down light LED de 24w 3000k PC Cuadrados  Modelo:DLIGHT24PCWWNT	07796962532750	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07798105028687	DLIGHT24PCWWNDH	94DLIGHT24PCWWNDH	Down light LED de 24w 3000k PC Cuadrados	07798105028687	DATANDHOME SUPPLIERS SA	PHILCO	RETAIL	LUMINARIAS	PRIMERA	-	SA
07796962531531	DLIGHT24PRCDL	94DLIGHT24PRCDL	Down light LED de 24w 6500k PC Redondo  Modelo:DLIGHT24PRCDLNT	07796962531531	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532682	DLIGHT24PRNNT	94DLIGHT24PRNNT	Down light LED de 24w 4000k PC Redondo  Modelo:DLIGHT24PRNNT	07796962532682	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962531418	DLIGHT24PRSCD	94DLIGHT24PRSCD	Down light LED de 24w 6500k PC Redondo SM  Modelo:DLIGHT24PRSCDLNT	07796962531418	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
07796962532828	DLIGHT24PRSNN	94DLIGHT24PRSNN	Down light LED de 24w 4000k PC Redondo SM  Modelo:DLIGHT24PRSNNT	07796962532828	NEW SAN S.A.	PHILCO	RETAIL	LUMINARIAS	PRIMERA	CBU	PROPIA
